"explicitement"-adverb-fr "eksplicite"-adverb-eo
"dokumenti"-verb-eo "documenter"-verb-fr
"documenter"-verb-fr "dokumenti"-verb-eo
"elvoki"-verb-eo "évoquer"-verb-fr
"évoquer"-verb-fr "elvoki"-verb-eo
"sperti"-verb-eo "éprouver"-verb-fr
"éprouver"-verb-fr "sperti"-verb-eo
"industriigi"-verb-eo "industrialiser"-verb-fr
"industrialiser"-verb-fr "industriigi"-verb-eo
"intermeti"-verb-eo "interposer"-verb-fr
"interposer"-verb-fr "intermeti"-verb-eo
"lerni"-verb-eo "apprendre"-verb-fr
"apprendre"-verb-fr "lerni"-verb-eo
"prioritatigi"-verb-eo "donner la priorité à"-verb-fr
"donner la priorité à"-verb-fr "prioritatigi"-verb-eo
"proklami"-verb-eo "proclamer"-verb-fr
"proclamer"-verb-fr "proklami"-verb-eo
"ŝviti"-verb-eo "suer"-verb-fr
"suer"-verb-fr "ŝviti"-verb-eo
"couronner"-verb-fr "kroni"-verb-eo
"kroni"-verb-eo "couronner"-verb-fr
"kroni"-verb-eo "damer"-verb-fr
"damer"-verb-fr "kroni"-verb-eo
"apartenanta"-adjective-eo "appartenant"-adjective-fr
"appartenant"-adjective-fr "apartenanta"-adjective-eo
"Calpe"-properNoun-fr "Calpe"-noun-eo
"Calpe"-properNoun-fr "Calpe"-properNoun-eo
"Calpe"-noun-eo "Calpe"-properNoun-fr
"Calpe"-properNoun-eo "Calpe"-properNoun-fr
"Pozuelo"-properNoun-fr "Pozuelo"-noun-eo
"Pozuelo"-properNoun-fr "Pozuelo"-properNoun-eo
"Pozuelo"-noun-eo "Pozuelo"-properNoun-fr
"Pozuelo"-properNoun-eo "Pozuelo"-properNoun-fr
"Arubo"-properNoun-eo "Aruba"-properNoun-fr
"Aruba"-properNoun-fr "Arubo"-properNoun-eo
"laĉi"-verb-eo "boutonner"-verb-fr
"boutonner"-verb-fr "laĉi"-verb-eo
"archange"-noun-fr "ĉefanĝelo"-noun-eo
"ĉefanĝelo"-noun-eo "archange"-noun-fr
"barcelonais"-adjective-fr "barcelona"-adjective-eo
"barcelona"-adjective-eo "barcelonais"-adjective-fr
"biokarburaĵo"-noun-eo "biocarburant"-noun-fr
"biokarburaĵo"-noun-eo "agrocarburant"-noun-fr
"biocarburant"-noun-fr "biokarburaĵo"-noun-eo
"agrocarburant"-noun-fr "biokarburaĵo"-noun-eo
"fiziologia"-adjective-eo "physiologique"-adjective-fr
"physiologique"-adjective-fr "fiziologia"-adjective-eo
"inviolable"-adjective-fr "netuŝebla"-adjective-eo
"netuŝebla"-adjective-eo "inviolable"-adjective-fr
"alchimiste"-noun-fr "alkemiisto"-noun-eo
"alkemiisto"-noun-eo "alchimiste"-noun-fr
"rekapabligo"-noun-eo "rehabilitation"-noun-fr
"rehabilitation"-noun-fr "rekapabligo"-noun-eo
"piraterie"-noun-fr "piratado"-noun-eo
"piratado"-noun-eo "piraterie"-noun-fr
"Abascal"-properNoun-fr "Abascal"-noun-eo
"Abascal"-properNoun-fr "Abascal"-properNoun-eo
"Abascal"-noun-eo "Abascal"-properNoun-fr
"Abascal"-properNoun-eo "Abascal"-properNoun-fr
"Abellán"-properNoun-fr "Abellán"-noun-eo
"Abellán"-properNoun-fr "Abellán"-properNoun-eo
"Abellán"-noun-eo "Abellán"-properNoun-fr
"Abellán"-properNoun-eo "Abellán"-properNoun-fr
"Acebo"-properNoun-eo "Acebo"-properNoun-fr
"Acebo"-properNoun-fr "Acebo"-properNoun-eo
"Alcaraz"-properNoun-fr "Alcaraz"-noun-eo
"Alcaraz"-properNoun-fr "Alcaraz"-properNoun-eo
"Alcaraz"-noun-eo "Alcaraz"-properNoun-fr
"Alcaraz"-properNoun-eo "Alcaraz"-properNoun-fr
"Acosta"-properNoun-fr "Acosta"-noun-eo
"Acosta"-properNoun-fr "Acosta"-properNoun-eo
"Acosta"-noun-eo "Acosta"-properNoun-fr
"Acosta"-properNoun-eo "Acosta"-properNoun-fr
"Aguirre"-properNoun-fr "Aguirre"-noun-eo
"Aguirre"-properNoun-fr "Aguirre"-properNoun-eo
"Aguirre"-noun-eo "Aguirre"-properNoun-fr
"Aguirre"-properNoun-eo "Aguirre"-properNoun-fr
"Aguado"-properNoun-fr "Aguado"-noun-eo
"Aguado"-properNoun-fr "Aguado"-properNoun-eo
"Aguado"-noun-eo "Aguado"-properNoun-fr
"Aguado"-properNoun-eo "Aguado"-properNoun-fr
"Agulló"-properNoun-fr "Agulló"-noun-eo
"Agulló"-properNoun-fr "Agulló"-properNoun-eo
"Agulló"-noun-eo "Agulló"-properNoun-fr
"Agulló"-properNoun-eo "Agulló"-properNoun-fr
"Alarcón"-properNoun-fr "Alarcón"-noun-eo
"Alarcón"-properNoun-fr "Alarcón"-properNoun-eo
"Alarcón"-noun-eo "Alarcón"-properNoun-fr
"Alarcón"-properNoun-eo "Alarcón"-properNoun-fr
"Albelda"-properNoun-eo "Albelda"-properNoun-fr
"Albelda"-properNoun-fr "Albelda"-properNoun-eo
"Albero"-properNoun-fr "Albero"-noun-eo
"Albero"-properNoun-fr "Albero"-properNoun-eo
"Albero"-noun-eo "Albero"-properNoun-fr
"Albero"-properNoun-eo "Albero"-properNoun-fr
"Alcántara"-properNoun-fr "Alcántara"-noun-eo
"Alcántara"-properNoun-fr "Alcántara"-properNoun-eo
"Alcántara"-noun-eo "Alcántara"-properNoun-fr
"Alcántara"-properNoun-eo "Alcántara"-properNoun-fr
"Albiol"-properNoun-fr "Albiol"-noun-eo
"Albiol"-properNoun-fr "Albiol"-properNoun-eo
"Albiol"-noun-eo "Albiol"-properNoun-fr
"Albiol"-properNoun-eo "Albiol"-properNoun-fr
"Alfaro"-properNoun-fr "Alfaro"-noun-eo
"Alfaro"-properNoun-fr "Alfaro"-properNoun-eo
"Alfaro"-noun-eo "Alfaro"-properNoun-fr
"Alfaro"-properNoun-eo "Alfaro"-properNoun-fr
"Algarra"-properNoun-fr "Algarra"-noun-eo
"Algarra"-properNoun-fr "Algarra"-properNoun-eo
"Algarra"-noun-eo "Algarra"-properNoun-fr
"Algarra"-properNoun-eo "Algarra"-properNoun-fr
"Almodóvar"-properNoun-fr "Almodóvar"-noun-eo
"Almodóvar"-properNoun-fr "Almodóvar"-properNoun-eo
"Almodóvar"-noun-eo "Almodóvar"-properNoun-fr
"Almodóvar"-properNoun-eo "Almodóvar"-properNoun-fr
"Besson"-properNoun-fr "Besson"-noun-eo
"Besson"-properNoun-fr "Besson"-properNoun-eo
"Besson"-noun-eo "Besson"-properNoun-fr
"Besson"-properNoun-eo "Besson"-properNoun-fr
"Cohen"-properNoun-fr "Cohen"-noun-eo
"Cohen"-properNoun-fr "Cohen"-properNoun-eo
"Cohen"-noun-eo "Cohen"-properNoun-fr
"Cohen"-properNoun-eo "Cohen"-properNoun-fr
"Depardieu"-properNoun-fr "Depardieu"-noun-eo
"Depardieu"-properNoun-fr "Depardieu"-properNoun-eo
"Depardieu"-noun-eo "Depardieu"-properNoun-fr
"Depardieu"-properNoun-eo "Depardieu"-properNoun-fr
"Kaczynski"-properNoun-fr "Kaczynski"-noun-eo
"Kaczynski"-properNoun-fr "Kaczynski"-properNoun-eo
"Kaczynski"-noun-eo "Kaczynski"-properNoun-fr
"Kaczynski"-properNoun-eo "Kaczynski"-properNoun-fr
"Lambert"-properNoun-fr "Lambert"-noun-eo
"Lambert"-properNoun-fr "Lambert"-properNoun-eo
"Lambert"-noun-eo "Lambert"-properNoun-fr
"Lambert"-properNoun-eo "Lambert"-properNoun-fr
"Le Pen"-properNoun-fr "Le Pen"-noun-eo
"Le Pen"-properNoun-fr "Le Pen"-properNoun-eo
"Le Pen"-noun-eo "Le Pen"-properNoun-fr
"Le Pen"-properNoun-eo "Le Pen"-properNoun-fr
"Lopez"-properNoun-fr "Lopez"-noun-eo
"Lopez"-properNoun-fr "Lopez"-properNoun-eo
"Lopez"-noun-eo "Lopez"-properNoun-fr
"Lopez"-properNoun-eo "Lopez"-properNoun-fr
"Mitterrand"-properNoun-fr "Mitterrand"-noun-eo
"Mitterrand"-properNoun-fr "Mitterrand"-properNoun-eo
"Mitterrand"-noun-eo "Mitterrand"-properNoun-fr
"Mitterrand"-properNoun-eo "Mitterrand"-properNoun-fr
"Nicholson"-properNoun-fr "Nicholson"-noun-eo
"Nicholson"-properNoun-fr "Nicholson"-properNoun-eo
"Nicholson"-noun-eo "Nicholson"-properNoun-fr
"Nicholson"-properNoun-eo "Nicholson"-properNoun-fr
"Reeves"-properNoun-fr "Reeves"-noun-eo
"Reeves"-properNoun-fr "Reeves"-properNoun-eo
"Reeves"-noun-eo "Reeves"-properNoun-fr
"Reeves"-properNoun-eo "Reeves"-properNoun-fr
"Schultz"-properNoun-fr "Schultz"-noun-eo
"Schultz"-properNoun-fr "Schultz"-properNoun-eo
"Schultz"-noun-eo "Schultz"-properNoun-fr
"Schultz"-properNoun-eo "Schultz"-properNoun-fr
"Strauss"-properNoun-fr "Strauss"-noun-eo
"Strauss"-properNoun-fr "Strauss"-properNoun-eo
"Strauss"-noun-eo "Strauss"-properNoun-fr
"Strauss"-properNoun-eo "Strauss"-properNoun-fr
"Christensen"-properNoun-fr "Christensen"-noun-eo
"Christensen"-properNoun-fr "Christensen"-properNoun-eo
"Christensen"-noun-eo "Christensen"-properNoun-fr
"Christensen"-properNoun-eo "Christensen"-properNoun-fr
"Barreda"-properNoun-fr "Barreda"-noun-eo
"Barreda"-properNoun-fr "Barreda"-properNoun-eo
"Barreda"-noun-eo "Barreda"-properNoun-fr
"Barreda"-properNoun-eo "Barreda"-properNoun-fr
"Aguilera"-properNoun-fr "Aguilera"-noun-eo
"Aguilera"-properNoun-fr "Aguilera"-properNoun-eo
"Aguilera"-noun-eo "Aguilera"-properNoun-fr
"Aguilera"-properNoun-eo "Aguilera"-properNoun-fr
"Sutherland"-properNoun-fr "Sutherland"-noun-eo
"Sutherland"-properNoun-fr "Sutherland"-properNoun-eo
"Sutherland"-noun-eo "Sutherland"-properNoun-fr
"Sutherland"-properNoun-eo "Sutherland"-properNoun-fr
"Ahern"-properNoun-fr "Ahern"-noun-eo
"Ahern"-properNoun-fr "Ahern"-properNoun-eo
"Ahern"-noun-eo "Ahern"-properNoun-fr
"Ahern"-properNoun-eo "Ahern"-properNoun-fr
"McLaren"-properNoun-fr "McLaren"-noun-eo
"McLaren"-properNoun-fr "McLaren"-properNoun-eo
"McLaren"-noun-eo "McLaren"-properNoun-fr
"McLaren"-properNoun-eo "McLaren"-properNoun-fr
"Tarantino"-properNoun-fr "Tarantino"-noun-eo
"Tarantino"-properNoun-fr "Tarantino"-properNoun-eo
"Tarantino"-noun-eo "Tarantino"-properNoun-fr
"Tarantino"-noun-eo "Tarantino"-noun-fr
"Tarantino"-properNoun-eo "Tarantino"-properNoun-fr
"Tarantino"-properNoun-eo "Tarantino"-noun-fr
"Tarantino"-noun-fr "Tarantino"-noun-eo
"Tarantino"-noun-fr "Tarantino"-properNoun-eo
"Farrell"-properNoun-fr "Farrell"-noun-eo
"Farrell"-properNoun-fr "Farrell"-properNoun-eo
"Farrell"-noun-eo "Farrell"-properNoun-fr
"Farrell"-properNoun-eo "Farrell"-properNoun-fr
"McGregor"-properNoun-fr "McGregor"-noun-eo
"McGregor"-properNoun-fr "McGregor"-properNoun-eo
"McGregor"-noun-eo "McGregor"-properNoun-fr
"McGregor"-properNoun-eo "McGregor"-properNoun-fr
"Torres"-properNoun-fr "Torres"-noun-eo
"Torres"-properNoun-fr "Torres"-properNoun-eo
"Torres"-noun-eo "Torres"-properNoun-fr
"Torres"-properNoun-eo "Torres"-properNoun-fr
"Arafat"-properNoun-fr "Arafat"-noun-eo
"Arafat"-properNoun-fr "Arafat"-properNoun-eo
"Arafat"-noun-eo "Arafat"-properNoun-fr
"Arafat"-properNoun-eo "Arafat"-properNoun-fr
"Marchena"-properNoun-fr "Marchena"-noun-eo
"Marchena"-properNoun-fr "Marchena"-properNoun-eo
"Marchena"-noun-eo "Marchena"-properNoun-fr
"Marchena"-properNoun-eo "Marchena"-properNoun-fr
"Bonaparte"-properNoun-fr "Bonaparte"-noun-eo
"Bonaparte"-properNoun-fr "Bonaparte"-properNoun-eo
"Bonaparte"-noun-eo "Bonaparte"-properNoun-fr
"Bonaparte"-properNoun-eo "Bonaparte"-properNoun-fr
"Aznar"-properNoun-fr "Aznar"-noun-eo
"Aznar"-properNoun-fr "Aznar"-properNoun-eo
"Aznar"-noun-eo "Aznar"-properNoun-fr
"Aznar"-properNoun-eo "Aznar"-properNoun-fr
"Gore"-properNoun-fr "Gore"-noun-eo
"Gore"-properNoun-fr "Gore"-properNoun-eo
"Gore"-noun-eo "Gore"-properNoun-fr
"Gore"-noun-eo "Gore"-noun-fr
"Gore"-properNoun-eo "Gore"-properNoun-fr
"Gore"-properNoun-eo "Gore"-noun-fr
"Gore"-noun-fr "Gore"-noun-eo
"Gore"-noun-fr "Gore"-properNoun-eo
"Mayor"-noun-eo "Mayor"-noun-fr
"Mayor"-noun-eo "Mayor"-properNoun-fr
"Mayor"-noun-fr "Mayor"-noun-eo
"Mayor"-noun-fr "Mayor"-properNoun-eo
"Mayor"-properNoun-fr "Mayor"-noun-eo
"Mayor"-properNoun-fr "Mayor"-properNoun-eo
"Mayor"-properNoun-eo "Mayor"-noun-fr
"Mayor"-properNoun-eo "Mayor"-properNoun-fr
"Figo"-noun-eo "Figo"-noun-fr
"Figo"-noun-eo "Figo"-properNoun-fr
"Figo"-noun-fr "Figo"-noun-eo
"Figo"-noun-fr "Figo"-properNoun-eo
"Figo"-properNoun-fr "Figo"-noun-eo
"Figo"-properNoun-fr "Figo"-properNoun-eo
"Figo"-properNoun-eo "Figo"-noun-fr
"Figo"-properNoun-eo "Figo"-properNoun-fr
"Castro"-properNoun-fr "Castro"-noun-eo
"Castro"-properNoun-fr "Castro"-properNoun-eo
"Castro"-noun-eo "Castro"-properNoun-fr
"Castro"-properNoun-eo "Castro"-properNoun-fr
"Hernandez"-properNoun-fr "Hernandez"-noun-eo
"Hernandez"-properNoun-fr "Hernandez"-properNoun-eo
"Hernandez"-noun-eo "Hernandez"-properNoun-fr
"Hernandez"-properNoun-eo "Hernandez"-properNoun-fr
"Hussein"-properNoun-fr "Hussein"-noun-eo
"Hussein"-properNoun-fr "Hussein"-properNoun-eo
"Hussein"-noun-eo "Hussein"-properNoun-fr
"Hussein"-noun-eo "Hussein"-noun-fr
"Hussein"-properNoun-eo "Hussein"-properNoun-fr
"Hussein"-properNoun-eo "Hussein"-noun-fr
"Hussein"-noun-fr "Hussein"-noun-eo
"Hussein"-noun-fr "Hussein"-properNoun-eo
"Martinez"-properNoun-fr "Martinez"-noun-eo
"Martinez"-properNoun-fr "Martinez"-properNoun-eo
"Martinez"-noun-eo "Martinez"-properNoun-fr
"Martinez"-properNoun-eo "Martinez"-properNoun-fr
"Ramirez"-properNoun-fr "Ramirez"-noun-eo
"Ramirez"-properNoun-fr "Ramirez"-properNoun-eo
"Ramirez"-noun-eo "Ramirez"-properNoun-fr
"Ramirez"-properNoun-eo "Ramirez"-properNoun-fr
"Sáez"-properNoun-fr "Sáez"-noun-eo
"Sáez"-properNoun-fr "Sáez"-properNoun-eo
"Sáez"-noun-eo "Sáez"-properNoun-fr
"Sáez"-properNoun-eo "Sáez"-properNoun-fr
"Sanchez"-properNoun-fr "Sanchez"-noun-eo
"Sanchez"-properNoun-fr "Sanchez"-properNoun-eo
"Sanchez"-noun-eo "Sanchez"-properNoun-fr
"Sanchez"-properNoun-eo "Sanchez"-properNoun-fr
"Bush"-properNoun-fr "Bush"-noun-eo
"Bush"-properNoun-fr "Bush"-properNoun-eo
"Bush"-noun-eo "Bush"-properNoun-fr
"Bush"-properNoun-eo "Bush"-properNoun-fr
"Sarkozy"-properNoun-fr "Sarkozy"-noun-eo
"Sarkozy"-properNoun-fr "Sarkozy"-properNoun-eo
"Sarkozy"-noun-eo "Sarkozy"-properNoun-fr
"Sarkozy"-properNoun-eo "Sarkozy"-properNoun-fr
"Barroso"-properNoun-fr "Barroso"-noun-eo
"Barroso"-properNoun-fr "Barroso"-properNoun-eo
"Barroso"-noun-eo "Barroso"-properNoun-fr
"Barroso"-noun-eo "Barroso"-noun-fr
"Barroso"-properNoun-eo "Barroso"-properNoun-fr
"Barroso"-properNoun-eo "Barroso"-noun-fr
"Barroso"-noun-fr "Barroso"-noun-eo
"Barroso"-noun-fr "Barroso"-properNoun-eo
"Milosevic"-properNoun-fr "Milosevic"-noun-eo
"Milosevic"-properNoun-fr "Milosevic"-properNoun-eo
"Milosevic"-noun-eo "Milosevic"-properNoun-fr
"Milosevic"-properNoun-eo "Milosevic"-properNoun-fr
"Lynch"-properNoun-fr "Lynch"-noun-eo
"Lynch"-properNoun-fr "Lynch"-properNoun-eo
"Lynch"-noun-eo "Lynch"-properNoun-fr
"Lynch"-properNoun-eo "Lynch"-properNoun-fr
"Power"-properNoun-fr "Power"-noun-eo
"Power"-properNoun-fr "Power"-properNoun-eo
"Power"-noun-eo "Power"-properNoun-fr
"Power"-properNoun-eo "Power"-properNoun-fr
"Armstrong"-properNoun-fr "Armstrong"-noun-eo
"Armstrong"-properNoun-fr "Armstrong"-properNoun-eo
"Armstrong"-noun-eo "Armstrong"-properNoun-fr
"Armstrong"-properNoun-eo "Armstrong"-properNoun-fr
"Balzac"-properNoun-fr "Balzac"-noun-eo
"Balzac"-properNoun-fr "Balzac"-properNoun-eo
"Balzac"-noun-eo "Balzac"-properNoun-fr
"Balzac"-properNoun-eo "Balzac"-properNoun-fr
"Berry"-properNoun-fr "Berry"-noun-eo
"Berry"-properNoun-fr "Berry"-properNoun-eo
"Berry"-noun-eo "Berry"-properNoun-fr
"Berry"-properNoun-eo "Berry"-properNoun-fr
"Chavez"-properNoun-fr "Chavez"-noun-eo
"Chavez"-properNoun-fr "Chavez"-properNoun-eo
"Chavez"-noun-eo "Chavez"-properNoun-fr
"Chavez"-properNoun-eo "Chavez"-properNoun-fr
"Collantes"-properNoun-fr "Collantes"-noun-eo
"Collantes"-properNoun-fr "Collantes"-properNoun-eo
"Collantes"-noun-eo "Collantes"-properNoun-fr
"Collantes"-properNoun-eo "Collantes"-properNoun-fr
"Colom"-properNoun-fr "Colom"-noun-eo
"Colom"-properNoun-fr "Colom"-properNoun-eo
"Colom"-noun-eo "Colom"-properNoun-fr
"Colom"-properNoun-eo "Colom"-properNoun-fr
"Coloma"-properNoun-fr "Coloma"-noun-eo
"Coloma"-properNoun-fr "Coloma"-properNoun-eo
"Coloma"-noun-eo "Coloma"-properNoun-fr
"Coloma"-properNoun-eo "Coloma"-properNoun-fr
"Conde"-properNoun-fr "Conde"-noun-eo
"Conde"-properNoun-fr "Conde"-properNoun-eo
"Conde"-noun-eo "Conde"-properNoun-fr
"Conde"-properNoun-eo "Conde"-properNoun-fr
"Díaz"-properNoun-fr "Díaz"-noun-eo
"Díaz"-properNoun-fr "Díaz"-properNoun-eo
"Díaz"-noun-eo "Díaz"-properNoun-fr
"Díaz"-properNoun-eo "Díaz"-properNoun-fr
"Dickner"-properNoun-fr "Dickner"-noun-eo
"Dickner"-properNoun-fr "Dickner"-properNoun-eo
"Dickner"-noun-eo "Dickner"-properNoun-fr
"Dickner"-properNoun-eo "Dickner"-properNoun-fr
"Díez"-properNoun-fr "Díez"-noun-eo
"Díez"-properNoun-fr "Díez"-properNoun-eo
"Díez"-noun-eo "Díez"-properNoun-fr
"Díez"-properNoun-eo "Díez"-properNoun-fr
"Domènech"-noun-eo "Domènech"-noun-fr
"Domènech"-noun-eo "Domènech"-properNoun-fr
"Domènech"-noun-fr "Domènech"-noun-eo
"Domènech"-noun-fr "Domènech"-properNoun-eo
"Domènech"-properNoun-fr "Domènech"-noun-eo
"Domènech"-properNoun-fr "Domènech"-properNoun-eo
"Domènech"-properNoun-eo "Domènech"-noun-fr
"Domènech"-properNoun-eo "Domènech"-properNoun-fr
"Doménech"-properNoun-fr "Doménech"-noun-eo
"Doménech"-properNoun-fr "Doménech"-properNoun-eo
"Doménech"-noun-eo "Doménech"-properNoun-fr
"Doménech"-properNoun-eo "Doménech"-properNoun-fr
"Domínguez"-properNoun-fr "Domínguez"-noun-eo
"Domínguez"-properNoun-fr "Domínguez"-properNoun-eo
"Domínguez"-noun-eo "Domínguez"-properNoun-fr
"Domínguez"-properNoun-eo "Domínguez"-properNoun-fr
"Downing"-properNoun-fr "Downing"-noun-eo
"Downing"-properNoun-fr "Downing"-properNoun-eo
"Downing"-noun-eo "Downing"-properNoun-fr
"Downing"-properNoun-eo "Downing"-properNoun-fr
"Dubois"-properNoun-fr "Dubois"-noun-eo
"Dubois"-properNoun-fr "Dubois"-properNoun-eo
"Dubois"-noun-eo "Dubois"-properNoun-fr
"Dubois"-properNoun-eo "Dubois"-properNoun-fr
"Duhamel"-properNoun-fr "Duhamel"-noun-eo
"Duhamel"-properNoun-fr "Duhamel"-properNoun-eo
"Duhamel"-noun-eo "Duhamel"-properNoun-fr
"Duhamel"-properNoun-eo "Duhamel"-properNoun-fr
"Dumas"-properNoun-fr "Dumas"-noun-eo
"Dumas"-properNoun-fr "Dumas"-properNoun-eo
"Dumas"-noun-eo "Dumas"-properNoun-fr
"Dumas"-properNoun-eo "Dumas"-properNoun-fr
"Dumont"-properNoun-fr "Dumont"-noun-eo
"Dumont"-properNoun-fr "Dumont"-properNoun-eo
"Dumont"-noun-eo "Dumont"-properNoun-fr
"Dumont"-properNoun-eo "Dumont"-properNoun-fr
"Dupont"-properNoun-fr "Dupont"-noun-eo
"Dupont"-properNoun-fr "Dupont"-properNoun-eo
"Dupont"-noun-eo "Dupont"-properNoun-fr
"Dupont"-properNoun-eo "Dupont"-properNoun-fr
"Durán"-properNoun-fr "Durán"-noun-eo
"Durán"-properNoun-fr "Durán"-properNoun-eo
"Durán"-noun-eo "Durán"-properNoun-fr
"Durán"-properNoun-eo "Durán"-properNoun-fr
"Estévez"-properNoun-fr "Estévez"-noun-eo
"Estévez"-properNoun-fr "Estévez"-properNoun-eo
"Estévez"-noun-eo "Estévez"-properNoun-fr
"Estévez"-properNoun-eo "Estévez"-properNoun-fr
"Fernandez"-properNoun-fr "Fernandez"-noun-eo
"Fernandez"-properNoun-fr "Fernandez"-properNoun-eo
"Fernandez"-noun-eo "Fernandez"-properNoun-fr
"Fernandez"-properNoun-eo "Fernandez"-properNoun-fr
"Gálvez"-properNoun-fr "Gálvez"-noun-eo
"Gálvez"-properNoun-fr "Gálvez"-properNoun-eo
"Gálvez"-noun-eo "Gálvez"-properNoun-fr
"Gálvez"-properNoun-eo "Gálvez"-properNoun-fr
"Gandhi"-properNoun-fr "Gandhi"-noun-eo
"Gandhi"-properNoun-fr "Gandhi"-properNoun-eo
"Gandhi"-noun-eo "Gandhi"-properNoun-fr
"Gandhi"-properNoun-eo "Gandhi"-properNoun-fr
"Gardner"-properNoun-fr "Gardner"-noun-eo
"Gardner"-properNoun-fr "Gardner"-properNoun-eo
"Gardner"-noun-eo "Gardner"-properNoun-fr
"Gardner"-properNoun-eo "Gardner"-properNoun-fr
"Garnier"-properNoun-fr "Garnier"-noun-eo
"Garnier"-properNoun-fr "Garnier"-properNoun-eo
"Garnier"-noun-eo "Garnier"-properNoun-fr
"Garnier"-properNoun-eo "Garnier"-properNoun-fr
"Giménez"-properNoun-fr "Giménez"-noun-eo
"Giménez"-properNoun-fr "Giménez"-properNoun-eo
"Giménez"-noun-eo "Giménez"-properNoun-fr
"Giménez"-properNoun-eo "Giménez"-properNoun-fr
"Gómez"-properNoun-fr "Gómez"-noun-eo
"Gómez"-properNoun-fr "Gómez"-properNoun-eo
"Gómez"-noun-eo "Gómez"-properNoun-fr
"Gómez"-properNoun-eo "Gómez"-properNoun-fr
"Gonzalez"-properNoun-fr "Gonzalez"-noun-eo
"Gonzalez"-properNoun-fr "Gonzalez"-properNoun-eo
"Gonzalez"-noun-eo "Gonzalez"-properNoun-fr
"Gonzalez"-properNoun-eo "Gonzalez"-properNoun-fr
"Gutiérrez"-properNoun-fr "Gutiérrez"-noun-eo
"Gutiérrez"-properNoun-fr "Gutiérrez"-properNoun-eo
"Gutiérrez"-noun-eo "Gutiérrez"-properNoun-fr
"Gutiérrez"-properNoun-eo "Gutiérrez"-properNoun-fr
"Harper"-properNoun-fr "Harper"-noun-eo
"Harper"-properNoun-fr "Harper"-properNoun-eo
"Harper"-noun-eo "Harper"-properNoun-fr
"Harper"-properNoun-eo "Harper"-properNoun-fr
"Heras"-properNoun-fr "Heras"-noun-eo
"Heras"-properNoun-fr "Heras"-properNoun-eo
"Heras"-noun-eo "Heras"-properNoun-fr
"Heras"-properNoun-eo "Heras"-properNoun-fr
"Hernández"-properNoun-fr "Hernández"-noun-eo
"Hernández"-properNoun-fr "Hernández"-properNoun-eo
"Hernández"-noun-eo "Hernández"-properNoun-fr
"Hernández"-properNoun-eo "Hernández"-properNoun-fr
"Ibáñez"-properNoun-fr "Ibáñez"-noun-eo
"Ibáñez"-properNoun-fr "Ibáñez"-properNoun-eo
"Ibáñez"-noun-eo "Ibáñez"-properNoun-fr
"Ibáñez"-properNoun-eo "Ibáñez"-properNoun-fr
"Ivanov"-properNoun-fr "Ivanov"-noun-eo
"Ivanov"-properNoun-fr "Ivanov"-properNoun-eo
"Ivanov"-noun-eo "Ivanov"-properNoun-fr
"Ivanov"-properNoun-eo "Ivanov"-properNoun-fr
"Jiménez"-properNoun-fr "Jiménez"-noun-eo
"Jiménez"-properNoun-fr "Jiménez"-properNoun-eo
"Jiménez"-noun-eo "Jiménez"-properNoun-fr
"Jiménez"-properNoun-eo "Jiménez"-properNoun-fr
"Kessler"-properNoun-fr "Kessler"-noun-eo
"Kessler"-properNoun-fr "Kessler"-properNoun-eo
"Kessler"-noun-eo "Kessler"-properNoun-fr
"Kessler"-properNoun-eo "Kessler"-properNoun-fr
"Leblanc"-properNoun-fr "Leblanc"-noun-eo
"Leblanc"-properNoun-fr "Leblanc"-properNoun-eo
"Leblanc"-noun-eo "Leblanc"-properNoun-fr
"Leblanc"-properNoun-eo "Leblanc"-properNoun-fr
"Lieberman"-properNoun-fr "Lieberman"-noun-eo
"Lieberman"-properNoun-fr "Lieberman"-properNoun-eo
"Lieberman"-noun-eo "Lieberman"-properNoun-fr
"Lieberman"-properNoun-eo "Lieberman"-properNoun-fr
"Méndez"-properNoun-fr "Méndez"-noun-eo
"Méndez"-properNoun-fr "Méndez"-properNoun-eo
"Méndez"-noun-eo "Méndez"-properNoun-fr
"Méndez"-properNoun-eo "Méndez"-properNoun-fr
"Menéndez"-properNoun-fr "Menéndez"-noun-eo
"Menéndez"-properNoun-fr "Menéndez"-properNoun-eo
"Menéndez"-noun-eo "Menéndez"-properNoun-fr
"Menéndez"-properNoun-eo "Menéndez"-properNoun-fr
"Olivares"-properNoun-fr "Olivares"-noun-eo
"Olivares"-properNoun-fr "Olivares"-properNoun-eo
"Olivares"-noun-eo "Olivares"-properNoun-fr
"Olivares"-properNoun-eo "Olivares"-properNoun-fr
"Olivier"-properNoun-fr "Olivier"-noun-eo
"Olivier"-properNoun-fr "Olivier"-properNoun-eo
"Olivier"-noun-eo "Olivier"-properNoun-fr
"Olivier"-noun-eo "Olivier"-noun-fr
"Olivier"-properNoun-eo "Olivier"-properNoun-fr
"Olivier"-properNoun-eo "Olivier"-noun-fr
"Olivier"-noun-fr "Olivier"-noun-eo
"Olivier"-noun-fr "Olivier"-properNoun-eo
"Ortiz"-properNoun-fr "Ortiz"-noun-eo
"Ortiz"-properNoun-fr "Ortiz"-properNoun-eo
"Ortiz"-noun-eo "Ortiz"-properNoun-fr
"Ortiz"-properNoun-eo "Ortiz"-properNoun-fr
"Perez"-properNoun-fr "Perez"-noun-eo
